Id,"Label=p90,Stat=p90,Period=OneHour,MetricType=Timer,GroupUnit=request,ValueUnit=microsecond,AggregationFunction=weightedAverage,AggregationPeriod=P1D"
Label,"p90"
Result,MetricData
Min,506457.1402408956
2014/06/13 20:58 PDT,513682.34101570677
2014/06/14 20:58 PDT,524286.5862848391
2014/06/15 20:58 PDT,548426.6064061085
2014/06/16 20:58 PDT,547977.2053386086
2014/06/17 20:58 PDT,542661.3073625651
2014/06/18 20:58 PDT,545008.5909495385
2014/06/19 20:58 PDT,534997.794998499
2014/06/20 20:58 PDT,524667.082552917
2014/06/21 20:58 PDT,534973.443563978
2014/06/22 20:58 PDT,554108.049959543
2014/06/23 20:58 PDT,552311.2441687719
2014/06/24 20:58 PDT,550329.5495221491
2014/06/25 20:58 PDT,548606.4829784143
2014/06/26 20:58 PDT,537889.5276563694
2014/06/27 20:58 PDT,520297.2891039555
2014/06/28 20:58 PDT,528616.852516327
2014/06/29 20:58 PDT,554514.7272146469
2014/06/30 20:58 PDT,552945.4393237657
2014/07/01 20:58 PDT,552190.9652639193
2014/07/02 20:58 PDT,540099.269602249
2014/07/03 20:58 PDT,530608.1084985288
2014/07/04 20:58 PDT,525748.5702149761
2014/07/05 20:58 PDT,537610.3953095993
2014/07/06 20:58 PDT,559756.5125073344
2014/07/07 20:58 PDT,580743.1727087657
2014/07/08 20:58 PDT,551177.2292725032
2014/07/09 20:58 PDT,552697.7445669227
2014/07/10 20:58 PDT,541876.4198530575
2014/07/11 20:58 PDT,527810.8517693921
2014/07/12 20:58 PDT,538264.7399787583
2014/07/13 20:58 PDT,563976.1187117522
2014/07/14 20:58 PDT,560010.3770272632
2014/07/15 20:58 PDT,562452.3055279298
2014/07/16 20:58 PDT,554750.5006632003
2014/07/17 20:58 PDT,540002.9913736659
2014/07/18 20:58 PDT,529240.1781723627
2014/07/19 20:58 PDT,540019.861233377
2014/07/20 20:58 PDT,563344.4373397556
2014/07/21 20:58 PDT,558736.6580412134
2014/07/22 20:58 PDT,557742.8958016336
2014/07/23 20:58 PDT,553104.8993254366
2014/07/24 20:58 PDT,551501.2133502223
2014/07/25 20:58 PDT,534580.7646035914
2014/07/26 20:58 PDT,537162.1579417175
2014/07/27 20:58 PDT,568915.4818212648
2014/07/28 20:58 PDT,564789.2926912542
2014/07/29 20:58 PDT,568413.5354004053
2014/07/30 20:58 PDT,567092.58688935
2014/07/31 20:58 PDT,563145.2108815685
2014/08/01 20:58 PDT,546258.5545036525
2014/08/02 20:58 PDT,560657.3246888047
2014/08/03 20:58 PDT,580489.1131630775
2014/08/04 20:58 PDT,575658.611076762
2014/08/05 20:58 PDT,584250.6498521013
2014/08/06 20:58 PDT,561742.867616906
2014/08/07 20:58 PDT,567841.3384709965
2014/08/08 20:58 PDT,552384.1273541905
2014/08/09 20:58 PDT,566720.9286735067
2014/08/10 20:58 PDT,597003.7714738487
2014/08/11 20:58 PDT,594471.8259437022
2014/08/12 20:58 PDT,592705.0704266995
2014/08/13 20:58 PDT,595485.8391732682
2014/08/14 20:58 PDT,573631.7870648226
2014/08/15 20:58 PDT,573613.0654019474
2014/08/16 20:58 PDT,577267.9757415844
2014/08/17 20:58 PDT,612880.6814842242
2014/08/18 20:58 PDT,611692.2554141238
2014/08/19 20:58 PDT,597939.2526563243
2014/08/20 20:58 PDT,588021.9641310691
2014/08/21 20:58 PDT,581039.5363189284
2014/08/22 20:58 PDT,562544.9519569814
2014/08/23 20:58 PDT,573697.3829465674
2014/08/24 20:58 PDT,609003.1213362232
2014/08/25 20:58 PDT,597072.8174469162
2014/08/26 20:58 PDT,609104.1799796979
2014/08/27 20:58 PDT,603560.7966362315
2014/08/28 20:58 PDT,591537.2378031084
2014/08/29 20:58 PDT,566625.4446375541
2014/08/30 20:58 PDT,567788.6786531972
2014/08/31 20:58 PDT,598148.7640548884
2014/09/01 20:58 PDT,616995.0842827201
2014/09/02 20:58 PDT,611387.0898944455
2014/09/03 20:58 PDT,599910.5612417306
2014/09/04 20:58 PDT,578383.5710795575
2014/09/05 20:58 PDT,560008.6107563605
2014/09/06 20:58 PDT,566075.8412596888
2014/09/07 20:58 PDT,600787.7808397053
2014/09/08 20:58 PDT,593899.0666671075
2014/09/09 20:58 PDT,590443.4882870647
2014/09/10 20:58 PDT,590071.0618013423
2014/09/11 20:58 PDT,585819.1501774732
2014/09/12 20:58 PDT,569586.2042508688
2014/09/13 20:58 PDT,586500.7719964582
2014/09/14 20:58 PDT,646918.2634769288
2014/09/15 20:58 PDT,682374.9937939778
2014/09/16 20:58 PDT,606302.6745023687
2014/09/17 20:58 PDT,588961.5577918484
2014/09/18 20:58 PDT,576763.8737562757
2014/09/19 20:58 PDT,565129.4712608678
2014/09/20 20:58 PDT,621005.9877280865
2014/09/21 20:58 PDT,654548.28161256
2014/09/22 20:58 PDT,605737.222118111
2014/09/23 20:58 PDT,609916.3126299091
2014/09/24 20:58 PDT,599880.3878053133
2014/09/25 20:58 PDT,581544.7658348659
2014/09/26 20:58 PDT,560421.3177108124
2014/09/27 20:58 PDT,571944.1644807108
2014/09/28 20:58 PDT,608022.9026643123
